partida_id,data,ano,rodata,mandante,visitante,gols_mandante,gols_visitante,resultado,total_gols,saldo_mandante,vencedor,arena,mandante_Estado,visitante_Estado,gols_penalti_mandante,gols_penalti_visitante,gols_contra_mandante,gols_contra_visitante,cartao_amarelo_mandante,cartao_amarelo_visitante,cartao_vermelho_mandante,cartao_vermelho_visitante,chutes_mandante,chutes_visitante,chutes_no_alvo_mandante,chutes_no_alvo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,impedimentos_mandante,impedimentos_visitante,passes_mandante,passes_visitante,posse_de_bola_mandante,posse_de_bola_visitante
4626,2014-04-27,2014,2,Sport,Chapecoense,2,1,Vitória Mandante,3,1,Sport,Adelmar da Costa Carvalho,PE,SC,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4623,2014-04-27,2014,2,Figueirense,Bahia,0,2,Vitória Visitante,2,-2,Bahia,Arena Barueri,SC,BA,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4624,2014-04-27,2014,2,Gremio,Atletico-MG,2,1,Vitória Mandante,3,1,Gremio,Arena do Grêmio,RS,MG,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,,,,,,,,,,,,,,
4625,2014-04-27,2014,2,Goias,Criciuma,1,0,Vitória Mandante,1,1,Goias,Estádio Municipal Juscelino Kubitschek,GO,SC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4628,2014-05-03,2014,3,Athletico-PR,Cruzeiro,2,3,Vitória Visitante,5,-1,Cruzeiro,Estádio Nacional de Brasília,PR,MG,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,,,,,,,,,,,,,,
4627,2014-05-03,2014,3,Santos,Gremio,0,0,Empate,0,0,-,Estádio Urbano Caldeira,SP,RS,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4629,2014-05-03,2014,3,Sao Paulo,Coritiba,2,2,Empate,4,0,-,Estádio Municipal Paulo Machado de Carvalho,SP,PR,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4630,2014-05-03,2014,3,Fluminense,Vitoria,1,2,Vitória Visitante,3,-1,Vitoria, Maracanã,RJ,BA,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4631,2014-05-04,2014,3,Criciuma,Figueirense,1,0,Vitória Mandante,1,1,Criciuma,Estádio Heriberto Hülse,SC,SC,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,,,,,,,,,,,,,,
4634,2014-05-04,2014,3,Flamengo,Palmeiras,4,2,Vitória Mandante,6,2,Flamengo, Maracanã,RJ,SP,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,
4633,2014-05-04,2014,3,Bahia,Botafogo-RJ,1,0,Vitória Mandante,1,1,Bahia,Itaipava Arena Fonte Nova,BA,RJ,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,,,,,,,,,,,,,,
4632,2014-05-04,2014,3,Internacional,Sport,2,1,Vitória Mandante,3,1,Internacional,Estádio José Pinheiro Borda,RS,PE,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4635,2014-05-04,2014,3,Chapecoense,Corinthians,0,1,Vitória Visitante,1,-1,Corinthians,Arena Condá,SC,SP,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4636,2014-05-04,2014,3,Atletico-MG,Goias,0,1,Vitória Visitante,1,-1,Goias,Estádio Raimundo Sampaio,MG,GO,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4638,2014-05-10,2014,4,Palmeiras,Goias,2,0,Vitória Mandante,2,2,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,SP,GO,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,,,,,,,,,,,,,,
4637,2014-05-10,2014,4,Internacional,Athletico-PR,2,1,Vitória Mandante,3,1,Internacional,Estádio José Pinheiro Borda,RS,PR,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4639,2014-05-10,2014,4,Botafogo-RJ,Criciuma,6,0,Vitória Mandante,6,6,Botafogo-RJ, Maracanã,RJ,SC,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,
4642,2014-05-11,2014,4,Atletico-MG,Cruzeiro,2,1,Vitória Mandante,3,1,Atletico-MG,Estádio Raimundo Sampaio,MG,MG,1.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,,,,,,,,,,,,,,
4640,2014-05-11,2014,4,Chapecoense,Gremio,1,2,Vitória Visitante,3,-1,Gremio,Arena Condá,SC,RS,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,
4641,2014-05-11,2014,4,Fluminense,Flamengo,2,0,Vitória Mandante,2,2,Fluminense, Maracanã,RJ,RJ,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,
4643,2014-05-11,2014,4,Sao Paulo,Corinthians,1,1,Empate,2,0,-,Arena Barueri,SP,SP,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4644,2014-05-11,2014,4,Figueirense,Santos,0,2,Vitória Visitante,2,-2,Santos,  Estádio do Café,SC,SP,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
4645,2014-05-11,2014,4,Coritiba,Sport,0,1,Vitória Visitante,1,-1,Sport, Couto Pereira,PR,PE,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4646,2014-05-11,2014,4,Bahia,Vitoria,1,1,Empate,2,0,-,Itaipava Arena Fonte Nova,BA,BA,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,
4647,2014-05-14,2014,5,Goias,Botafogo-RJ,2,0,Vitória Mandante,2,2,Goias,Helenão,GO,RJ,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,
4648,2014-05-17,2014,5,Cruzeiro,Coritiba,3,2,Vitória Mandante,5,1,Cruzeiro, Mineirão,MG,PR,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4651,2014-05-18,2014,5,Flamengo,Sao Paulo,0,2,Vitória Visitante,2,-2,Sao Paulo, Maracanã,RJ,SP,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4649,2014-05-18,2014,5,Gremio,Fluminense,1,0,Vitória Mandante,1,1,Gremio,Arena do Grêmio,RS,RJ,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,,,,,,,,,,,,,,
4650,2014-05-18,2014,5,Corinthians,Figueirense,0,1,Vitória Visitante,1,-1,Figueirense,Neo Química Arena,SP,SC,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4652,2014-05-18,2014,5,Athletico-PR,Chapecoense,1,1,Empate,2,0,-,Estádio Willie Davids,PR,SC,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4654,2014-05-18,2014,5,Criciuma,Internacional,0,0,Empate,0,0,-,Estádio Heriberto Hülse,SC,RS,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,,,,,,,,,,,,,,
4653,2014-05-18,2014,5,Vitoria,Palmeiras,0,1,Vitória Visitante,1,-1,Palmeiras,Estádio de Pituaçu,BA,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
4655,2014-05-18,2014,5,Santos,Atletico-MG,1,2,Vitória Visitante,3,-1,Atletico-MG,Arena Pantanal,SP,MG,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4658,2014-05-21,2014,6,Flamengo,Bahia,1,1,Empate,2,0,-,Moacyrzão,RJ,BA,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4657,2014-05-21,2014,6,Coritiba,Internacional,1,1,Empate,2,0,-, Couto Pereira,PR,RS,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,,,,,,,,,,,,,,
4659,2014-05-21,2014,6,Cruzeiro,Sport,2,0,Vitória Mandante,2,2,Cruzeiro, Mineirão,MG,PE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
4660,2014-05-21,2014,6,Criciuma,Chapecoense,1,0,Vitória Mandante,1,1,Criciuma,Estádio Heriberto Hülse,SC,SC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
4662,2014-05-21,2014,6,Fluminense,Sao Paulo,5,2,Vitória Mandante,7,3,Fluminense, Maracanã,RJ,SP,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,
4663,2014-05-21,2014,6,Gremio,Botafogo-RJ,2,1,Vitória Mandante,3,1,Gremio, Alfredo Jaconi,RS,RJ,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4661,2014-05-21,2014,6,Corinthians,Athletico-PR,1,1,Empate,2,0,-,Estádio Dr. Oswaldo Teixeira Duarte,SP,PR,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,
4665,2014-05-22,2014,6,Goias,Santos,2,2,Empate,4,0,-,Estádio do Governo do Estado de Goiás (Serra Dourada),GO,SP,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4664,2014-05-22,2014,6,Palmeiras,Figueirense,1,0,Vitória Mandante,1,1,Palmeiras,Estádio Doutor Adhemar de Barros,SP,SC,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4666,2014-05-22,2014,6,Vitoria,Atletico-MG,2,3,Vitória Visitante,5,-1,Atletico-MG,Estádio Alberto Oliveira,BA,MG,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4667,2014-05-24,2014,7,Bahia,Fluminense,0,1,Vitória Visitante,1,-1,Fluminense,Arena Barueri,BA,RJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
4668,2014-05-24,2014,7,Sao Paulo,Gremio,1,0,Vitória Mandante,1,1,Sao Paulo, Morumbi,SP,RS,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4671,2014-05-25,2014,7,Sport,Corinthians,1,4,Vitória Visitante,5,-3,Corinthians,Adelmar da Costa Carvalho,PE,SP,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,,,,,,,,,,,,,,
4672,2014-05-25,2014,7,Athletico-PR,Coritiba,2,0,Vitória Mandante,2,2,Athletico-PR,Estádio Willie Davids,PR,PR,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,,,,,,,,,,,,,,
4670,2014-05-25,2014,7,Figueirense,Goias,0,1,Vitória Visitante,1,-1,Goias, Orlando Scarpelli,SC,GO,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4669,2014-05-25,2014,7,Santos,Flamengo,0,0,Empate,0,0,-, Morumbi,SP,RJ,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,,,,,,,,,,,,,,
4673,2014-05-25,2014,7,Internacional,Cruzeiro,1,3,Vitória Visitante,4,-2,Cruzeiro,Estádio Francisco Stédile (Centenário),RS,MG,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4674,2014-05-25,2014,7,Botafogo-RJ,Vitoria,1,1,Empate,2,0,-,Moacyrzão,RJ,BA,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,,,,,,,,,,,,,,
4675,2014-05-25,2014,7,Chapecoense,Palmeiras,2,0,Vitória Mandante,2,2,Chapecoense,Arena Condá,SC,SP,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4676,2014-05-25,2014,7,Atletico-MG,Criciuma,0,0,Empate,0,0,-,Estádio Ipatingão,MG,SC,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4679,2014-05-28,2014,8,Sport,Gremio,0,0,Empate,0,0,-,Adelmar da Costa Carvalho,PE,RS,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4677,2014-05-28,2014,8,Criciuma,Coritiba,1,0,Vitória Mandante,1,1,Criciuma,Estádio Heriberto Hülse,SC,PR,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,,,,,,,,,,,,,,
4678,2014-05-28,2014,8,Palmeiras,Botafogo-RJ,0,2,Vitória Visitante,2,-2,Botafogo-RJ,Estádio Paulo Constantino,SP,RJ,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,,
4680,2014-05-28,2014,8,Internacional,Chapecoense,2,0,Vitória Mandante,2,2,Internacional,Estádio Francisco Stédile (Centenário),RS,SC,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,
4681,2014-05-28,2014,8,Goias,Vitoria,0,0,Empate,0,0,-,Estádio do Governo do Estado de Goiás (Serra Dourada),GO,BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
4682,2014-05-28,2014,8,Corinthians,Cruzeiro,1,0,Vitória Mandante,1,1,Corinthians,Estádio Dr. Oswaldo Teixeira Duarte,SP,MG,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,
4684,2014-05-28,2014,8,Atletico-MG,Fluminense,2,0,Vitória Mandante,2,2,Atletico-MG,Estádio Ipatingão,MG,RJ,0.0,0.0,0.0,0.0,7.0,4.0,0.0,1.0,,,,,,,,,,,,,,
4683,2014-05-28,2014,8,Athletico-PR,Sao Paulo,2,2,Empate,4,0,-,Estádio Municipal Parque do Sabiá,PR,SP,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4685,2014-05-29,2014,8,Flamengo,Figueirense,1,1,Empate,2,0,-, Morumbi,RJ,SC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4686,2014-05-29,2014,8,Bahia,Santos,0,2,Vitória Visitante,2,-2,Santos,Estádio Alberto Oliveira,BA,SP,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4687,2014-05-31,2014,9,Coritiba,Goias,3,0,Vitória Mandante,3,3,Coritiba,Vila Capanema,PR,GO,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4688,2014-05-31,2014,9,Sao Paulo,Atletico-MG,2,1,Vitória Mandante,3,1,Sao Paulo, Morumbi,SP,MG,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4689,2014-05-31,2014,9,Vitoria,Sport,0,1,Vitória Visitante,1,-1,Sport,Estádio Alberto Oliveira,BA,PE,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4690,2014-06-01,2014,9,Gremio,Palmeiras,0,0,Empate,0,0,-, Alfredo Jaconi,RS,SP,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,,,,,,,,,,,,,,
4691,2014-06-01,2014,9,Chapecoense,Bahia,2,1,Vitória Mandante,3,1,Chapecoense,Arena Condá,SC,BA,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4692,2014-06-01,2014,9,Cruzeiro,Flamengo,3,0,Vitória Mandante,3,3,Cruzeiro,Estádio Municipal Parque do Sabiá,MG,RJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4694,2014-06-01,2014,9,Santos,Criciuma,2,0,Vitória Mandante,2,2,Santos,Primeiro de Maio São Bernardo do Campo,SP,SC,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,
4693,2014-06-01,2014,9,Fluminense,Internacional,1,1,Empate,2,0,-,Moacyrzão,RJ,RS,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4695,2014-06-01,2014,9,Figueirense,Athletico-PR,1,3,Vitória Visitante,4,-2,Athletico-PR, Orlando Scarpelli,SC,PR,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,,,,,,,,,,,,,,
4697,2014-06-01,2014,28,Corinthians,Botafogo-RJ,1,1,Empate,2,0,-,Neo Química Arena,SP,RJ,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4656,2014-06-04,2014,5,Sport,Bahia,1,0,Vitória Mandante,1,1,Sport,Adelmar da Costa Carvalho,PE,BA,0.0,0.0,0.0,0.0,6.0,4.0,0.0,2.0,,,,,,,,,,,,,,
4707,2014-07-16,2014,10,Gremio,Goias,0,0,Empate,0,0,-,Arena do Grêmio,RS,GO,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,
4709,2014-07-16,2014,10,Sport,Botafogo-RJ,1,0,Vitória Mandante,1,1,Sport,Adelmar da Costa Carvalho,PE,RJ,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4708,2014-07-16,2014,10,Coritiba,Figueirense,0,2,Vitória Visitante,2,-2,Figueirense, Couto Pereira,PR,SC,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4712,2014-07-16,2014,10,Flamengo,Athletico-PR,1,2,Vitória Visitante,3,-1,Athletico-PR,Moacyrzão,RJ,PR,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4711,2014-07-16,2014,10,Bahia,Sao Paulo,0,2,Vitória Visitante,2,-2,Sao Paulo,Itaipava Arena Fonte Nova,BA,SP,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,,,,,,,,,,,,,,
4710,2014-07-16,2014,10,Criciuma,Fluminense,3,2,Vitória Mandante,5,1,Criciuma,Estádio Heriberto Hülse,SC,RJ,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4714,2014-07-17,2014,10,Santos,Palmeiras,2,0,Vitória Mandante,2,2,Santos,Estádio Urbano Caldeira,SP,SP,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4713,2014-07-17,2014,10,Corinthians,Internacional,2,1,Vitória Mandante,3,1,Corinthians,Neo Química Arena,SP,RS,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,,,,,,,,,,,,,,
4715,2014-07-17,2014,10,Cruzeiro,Vitoria,3,1,Vitória Mandante,4,2,Cruzeiro, Mineirão,MG,BA,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4717,2014-07-19,2014,11,Sao Paulo,Chapecoense,0,1,Vitória Visitante,1,-1,Chapecoense, Morumbi,SP,SC,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4718,2014-07-19,2014,11,Figueirense,Gremio,0,1,Vitória Visitante,1,-1,Gremio, Orlando Scarpelli,SC,RS,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,,,,,,,,,,,,,,
4719,2014-07-19,2014,11,Atletico-MG,Bahia,1,1,Empate,2,0,-,Estádio Raimundo Sampaio,MG,BA,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,,,,,,,,,,,,,,
4720,2014-07-19,2014,11,Botafogo-RJ,Coritiba,1,0,Vitória Mandante,1,1,Botafogo-RJ,Estádio Municipal General Raulino de Oliveira,RJ,PR,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4722,2014-07-20,2014,11,Palmeiras,Cruzeiro,1,2,Vitória Visitante,3,-1,Cruzeiro,Estádio Municipal Paulo Machado de Carvalho,SP,MG,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,,,,,,,,,,,,,,
4721,2014-07-20,2014,11,Internacional,Flamengo,4,0,Vitória Mandante,4,4,Internacional,Estádio José Pinheiro Borda,RS,RJ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,
4723,2014-07-20,2014,11,Vitoria,Corinthians,0,0,Empate,0,0,-, Barradão,BA,SP,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4724,2014-07-20,2014,11,Athletico-PR,Criciuma,2,0,Vitória Mandante,2,2,Athletico-PR,Estádio Joaquim Américo Guimarães,PR,SC,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4726,2014-07-20,2014,11,Goias,Sport,0,0,Empate,0,0,-,Estádio do Governo do Estado de Goiás (Serra Dourada),GO,PE,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4725,2014-07-20,2014,11,Fluminense,Santos,1,0,Vitória Mandante,1,1,Fluminense,Estádio Municipal General Raulino de Oliveira,RJ,SP,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4728,2014-07-26,2014,12,Cruzeiro,Figueirense,5,0,Vitória Mandante,5,5,Cruzeiro, Mineirão,MG,SC,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4727,2014-07-26,2014,12,Santos,Chapecoense,3,0,Vitória Mandante,3,3,Santos,Estádio Urbano Caldeira,SP,SC,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4729,2014-07-26,2014,12,Criciuma,Vitoria,1,3,Vitória Visitante,4,-2,Vitoria,Estádio Heriberto Hülse,SC,BA,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,,,,,,,,,,,,,,
4730,2014-07-26,2014,12,Bahia,Internacional,0,1,Vitória Visitante,1,-1,Internacional,Itaipava Arena Fonte Nova,BA,RS,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4734,2014-07-27,2014,12,Sport,Atletico-MG,2,1,Vitória Mandante,3,1,Sport,Adelmar da Costa Carvalho,PE,MG,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4731,2014-07-27,2014,12,Goias,Sao Paulo,2,1,Vitória Mandante,3,1,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),GO,SP,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4733,2014-07-27,2014,12,Corinthians,Palmeiras,2,0,Vitória Mandante,2,2,Corinthians,Neo Química Arena,SP,SP,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4732,2014-07-27,2014,12,Athletico-PR,Fluminense,0,3,Vitória Visitante,3,-3,Fluminense,Estádio Joaquim Américo Guimarães,PR,RJ,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4736,2014-07-27,2014,12,Gremio,Coritiba,2,3,Vitória Visitante,5,-1,Coritiba,Arena do Grêmio,RS,PR,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4735,2014-07-27,2014,12,Flamengo,Botafogo-RJ,1,0,Vitória Mandante,1,1,Flamengo, Maracanã,RJ,RJ,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,,,,,,,,,,,,,,
4737,2014-08-02,2014,13,Botafogo-RJ,Cruzeiro,1,1,Empate,2,0,-, Maracanã,RJ,MG,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4738,2014-08-02,2014,13,Sao Paulo,Criciuma,1,1,Empate,2,0,-, Morumbi,SP,SC,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4739,2014-08-02,2014,13,Vitoria,Gremio,2,1,Vitória Mandante,3,1,Vitoria, Barradão,BA,RS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
4740,2014-08-03,2014,13,Palmeiras,Bahia,1,1,Empate,2,0,-,Estádio Municipal Paulo Machado de Carvalho,SP,BA,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4741,2014-08-03,2014,13,Chapecoense,Flamengo,1,0,Vitória Mandante,1,1,Chapecoense,Arena Condá,SC,RJ,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4743,2014-08-03,2014,13,Figueirense,Sport,3,0,Vitória Mandante,3,3,Figueirense, Orlando Scarpelli,SC,PE,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4742,2014-08-03,2014,13,Coritiba,Corinthians,0,0,Empate,0,0,-, Couto Pereira,PR,SP,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,,,,,,,,,,,,,,
4745,2014-08-03,2014,13,Fluminense,Goias,2,0,Vitória Mandante,2,2,Fluminense, Maracanã,RJ,GO,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4744,2014-08-03,2014,13,Internacional,Santos,1,0,Vitória Mandante,1,1,Internacional,Estádio José Pinheiro Borda,RS,SP,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,
4746,2014-08-03,2014,13,Atletico-MG,Athletico-PR,3,1,Vitória Mandante,4,2,Atletico-MG,Estádio Raimundo Sampaio,MG,PR,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4716,2014-08-06,2014,10,Chapecoense,Atletico-MG,1,1,Empate,2,0,-,Arena Condá,SC,MG,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4747,2014-08-09,2014,14,Criciuma,Cruzeiro,0,0,Empate,0,0,-,Estádio Heriberto Hülse,SC,MG,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4748,2014-08-09,2014,14,Bahia,Goias,1,0,Vitória Mandante,1,1,Bahia,Itaipava Arena Fonte Nova,BA,GO,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,,,,,,,,,,,,,,
4749,2014-08-09,2014,14,Fluminense,Coritiba,1,1,Empate,2,0,-, Maracanã,RJ,PR,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4750,2014-08-10,2014,14,Flamengo,Sport,1,0,Vitória Mandante,1,1,Flamengo, Maracanã,RJ,PE,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4752,2014-08-10,2014,14,Athletico-PR,Botafogo-RJ,2,0,Vitória Mandante,2,2,Athletico-PR,Estádio Joaquim Américo Guimarães,PR,RJ,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4751,2014-08-10,2014,14,Santos,Corinthians,0,1,Vitória Visitante,1,-1,Corinthians,Estádio Urbano Caldeira,SP,SP,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,,,,,,,,,,,,,,
4753,2014-08-10,2014,14,Internacional,Gremio,2,0,Vitória Mandante,2,2,Internacional,Estádio José Pinheiro Borda,RS,RS,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,,,,,,,,,,,,,,
